Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
67000,1971,34.0,4,5,1,1965-01-01,Central,Fully equipped,0.2,0.53,0.15,0.09,1,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-chemijos-g-jaukus-ir-siltas-vieno-kambario-butas-kaune-1-3262548/
16700,596,28.0,5,5,1,1968-01-01,Central,Fully equipped,0.06,0.26,0.19,0.23,14,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-vieno-kambario-butas-bendrabutyje-1-3262498/
89500,1892,47.3,1,5,2,1970-01-01,Central,Fully equipped,0.42,0.44,0.47,0.11,9,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodu-be-tarpininku-ka-tik-naujai-1-3271118/
56000,1273,44.0,5,5,2,1966-01-01,Central,Fully equipped,0.35,0.28,0.42,0.21,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-siltas-butas-greta-draugystes-parko-1-3270890/
59000,1735,34.0,5,9,1,1971-01-01,Central,Fully equipped,0.21,0.19,0.05,0.11,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-ka-tik-po-kapitalinio-remonto-1-3270830/
69800,1424,49.0,5,9,2,1974-01-01,Central,Fully equipped,0.39,0.18,0.29,0.15,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-tarpiniame-aukste-parduodame-puiku-dvieju-1-3230986/
45000,1500,30.0,1,5,1,1976-01-01,Central,Other,0.37,0.32,0.37,0.13,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-birzelio-23-iosios-g-butas-birzelio-23-siosios-g-parduodu-vieno-1-3270714/
59999,1129,53.15,3,5,2,1987-01-01,Central,Fully equipped,0.09,0.45,0.24,0.15,11,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-plytiniame-name-taikos-prospekte-bermudu-1-3261360/
100000,1435,69.67,8,12,3,1980-01-01,Central thermostat,Fully equipped,0.13,0.37,0.41,0.19,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-3-k-butas-sviesus-ir-jaukus-1-3270148/
58000,1771,32.75,4,9,1,1970-01-01,Central,Fully equipped,0.33,0.33,0.29,0.12,9,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-butas-paliekamas-su-visais-matomais-1-3260966/
90000,1488,60.5,5,5,3,1968-01-01,Central thermostat,Fully equipped,0.39,0.28,0.14,0.18,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-3-kambariu-butas-dainavos-1-3269556/
62000,1378,45.0,3,5,2,1973-01-01,Central,Fully equipped,0.41,0.31,0.16,0.06,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2kbutas-partizanu-gdainava-35-1-3268358/
105000,2204,47.64,4,5,3,1970-01-01,Central,Fully equipped,0.18,0.27,0.15,0.2,11,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-kapitaliskai-suremontuotas-perprojektuotas-1-3223634/
72500,1537,47.16,4,5,2,1965-01-01,Central,Fully equipped,0.05,0.39,0.35,0.25,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-kovo-11-osios-g-parduodamas-2-kambariu-butas-1-3258120/
66900,1386,48.26,5,5,3,1967-01-01,Central,Fully equipped,0.2,0.28,0.1,0.13,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-triju-kambariu-butas-dainavoje-1-3252539/
75555,1620,46.64,4,5,2,1971-01-01,Central,Fully equipped,0.33,0.4,0.36,0.06,9,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodu-2k-buta-vienoje-patraukliausiu-kauno-1-3265526/
75900,1599,47.48,3,5,2,1975-01-01,Central,Fully equipped,0.41,0.61,0.4,0.21,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2-ju-kambariu-butas-viename-is-1-3255720/
20000,1250,16.0,0,5,1,1968-01-01,Electric,Fully equipped,0.26,0.37,0.16,0.05,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-liko-paskutine-studija-patalpa-nr-21-1-3255716/
33500,1971,17.0,3,4,1,1962-01-01,Central,Fully equipped,0.26,0.33,0.27,0.16,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-parduodamas-neseniai-suremontuotas-ir-1-3254561/
79999,1252,63.92,6,9,3,1970-01-01,Central,Fully equipped,0.38,0.27,0.3,0.16,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-taikos-prospekte-parduodamas-6392-kvm-1-3264260/
76200,1610,47.33,3,5,3,1973-01-01,Central,Fully equipped,0.22,0.16,0.45,0.22,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-tvarkingas-irengtas-su-baldais-1-3272620/
78200,1777,44.0,1,5,2,1965-01-01,Central,Fully equipped,0.3,0.19,0.5,0.08,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-kovo-11-osios-g-itin-geroje-strategineje-1-3253641/
86000,1955,44.0,1,5,2,1973-01-01,Central,Fully equipped,0.21,0.16,0.39,0.13,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-sviesus-jaukus-butas-po-1-3263034/
45000,1324,34.0,5,5,2,1987-01-01,"Central, aerothermal",Fully equipped,0.23,0.3,0.06,0.5,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-griciupio-g-parduodamas-butas-griciupio-g-7-kaune-1-3252607/
85000,1763,48.22,2,5,3,1966-01-01,Central,Fully equipped,0.09,0.44,0.37,0.31,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-pilnai-suremontuotas-kompaktiskas-1-3262062/
94500,1500,63.0,9,9,3,1971-01-01,Central,Fully equipped,0.49,0.67,0.47,0.2,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-butas-parduodamas-be-tarpininku-brokeriu-1-3270176/
55000,1840,29.89,2,5,1,1967-01-01,Central,Fully equipped,0.29,0.35,0.15,0.11,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-butas-patogioje-ir-grazioje-1-3251225/
53999,1497,36.07,7,11,2,1995-01-01,Central,Fully equipped,0.2,0.5,1.1,0.05,0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-draugystes-g-parduodamas-butas-dainavoje-draugystes-g-1-3250231/
124500,1915,65.0,5,5,3,1989-01-01,Central thermostat,Fully equipped,0.33,0.34,0.09,0.36,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pasiles-g-tikrai-kokybiskas-butas-apie-nama-puiki-1-3205973/
52000,1793,29.0,4,5,1,1973-01-01,Central,Fully equipped,0.38,0.55,0.41,0.16,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-vieno-kambario-butas-dainavos-1-3236722/
65000,1264,51.42,5,5,2,1976-01-01,Central,Partial decoration,0.22,0.49,0.18,0.12,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-2-kambariu-butas-puikiai-1-3262572/
77000,1426,54.0,4,4,3,1960-01-01,Central,Fully equipped,0.05,0.18,0.18,0.11,3,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-strategiskai-labai-patogioje-vietoje-1-3245939/
34900,1696,20.58,5,9,1,1965-01-01,Central,Fully equipped,0.11,0.34,0.3,0.43,1,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-m-riomerio-g-parduodamas-butas-puikiai-tinkantis-studentui-1-3271082/
41500,1431,29.0,5,5,1,1965-01-01,Central,Fully equipped,0.26,0.14,0.46,0.12,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-butas-patogioje-vietoje-puiki-1-3230854/
119000,1803,66.0,1,5,3,1978-01-01,Central,Fully equipped,0.15,0.55,0.39,0.35,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-dujotiekio-g-jaukus-bei-gerai-isplanuotas-butas-ramioje-1-3255428/
155000,3974,39.0,9,9,2,2021-01-01,Central thermostat,Fully equipped,0.61,0.21,0.33,0.14,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-pilnai-irengtas-sviesus-1-3244709/
37000,1787,20.7,1,9,1,1965-01-01,Central,Fully equipped,0.12,0.26,0.1,0.21,3,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-m-riomerio-g-parduodamas-15-kambario-butas-riomerio-g-1-3264942/
77000,1259,61.14,5,5,3,1969-01-01,Central,Fully equipped,0.3,0.37,0.21,0.19,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-puikioje-vietoje-dainavoje-3-u-1-3271902/
84600,1800,47.0,2,5,3,2022-01-01,Central thermostat,Partial decoration,0.27,0.43,0.38,0.18,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-juodojo-penktadienio-kaina-tik-iki-gruodzio-4-1-3245637/
88000,1796,49.0,2,5,3,2022-01-01,Central thermostat,Partial decoration,0.27,0.43,0.38,0.18,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-juodojo-penktadienio-kaina-tik-iki-gruodzio-4-1-3261560/
90900,1800,50.5,2,4,3,2022-01-01,Central thermostat,Partial decoration,0.27,0.43,0.38,0.18,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-paparcio-ziedas-naujas-gyvenamasis-1-3266292/
39900,1344,29.69,3,5,1,1970-01-01,Central,Fully equipped,0.33,0.35,0.1,0.07,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-1-kamb-2969-kvm-butas-v-1-3272890/
65000,2097,31.0,3,5,2,1978-01-01,Central,Fully equipped,0.46,0.56,0.53,0.03,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-is-pagrindu-suremontuotas-butas-parduodamas-1-3272824/
44000,1443,30.5,3,5,1,1970-01-01,Central,Partial decoration,0.56,0.77,0.46,0.17,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-siltas-vidinis-butas-viename-is-1-3272798/
82500,1833,45.0,5,5,3,1971-01-01,Central,Fully equipped,0.21,0.4,0.19,0.1,10,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-is-pagrindu-suremontuotas-butas-parduodamas-1-3271350/
100000,1799,55.59,4,4,3,2022-01-01,Central thermostat,Partial decoration,0.27,0.43,0.38,0.18,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-paparcio-ziedas-naujas-gyvenamasis-1-3257376/
180900,1800,100.5,4,4,4,2022-01-01,Central thermostat,Partial decoration,0.27,0.43,0.38,0.18,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-paparcio-ziedas-naujas-gyvenamasis-1-3266498/
79220,1800,44.01,4,4,2,2022-01-01,Central thermostat,Partial decoration,0.27,0.43,0.38,0.18,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-paparcio-ziedas-naujas-gyvenamasis-1-3266286/
72000,1180,61.0,2,5,3,1968-01-01,Central,Fully equipped,0.17,0.3,0.07,0.08,9,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-puikioje-vietoje-dainavoje-3-u-1-3272736/
71000,1727,41.12,2,5,2,1965-01-01,Central,Fully equipped,0.07,0.26,0.34,0.08,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-savanoriu-pr-dainavoje-savanoriu-pr-muriniame-name-1-3272726/
79700,1812,43.98,5,5,2,1971-01-01,Central,Fully equipped,0.33,0.24,0.15,0.07,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-2-kambariu-butas-dainavoje-1-3272720/
23950,1198,20.0,10,12,1,1986-01-01,Central,Fully equipped,0.36,0.27,0.55,0.09,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodams-butas-su-7-metu-atsiperkamumu-1-3272690/
79900,1665,48.0,1,5,3,1972-01-01,Central,Fully equipped,0.16,0.18,0.09,0.22,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-is-pagrindu-suremontuotas-butas-parduodamas-1-3266888/
59900,1932,31.0,5,5,2,1978-01-01,Central,Fully equipped,0.31,0.45,0.17,0.14,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-is-pagrindu-suremontuotas-butas-parduodamas-1-3257936/
63900,1452,44.0,3,5,2,1969-01-01,Central,Fully equipped,0.21,0.16,0.39,0.13,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2k-butas-dainavoje-bute-1-3272422/
77000,1750,44.0,5,5,2,1972-01-01,Central,Fully equipped,0.15,0.25,0.42,0.14,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-butas-po-kapitalinio-remonto-1-3260182/
76500,1628,47.0,3,5,3,1975-01-01,Central,Fully equipped,0.22,0.16,0.45,0.22,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-tvarkingas-tarpiniame-aukste-3kamb-butas-1-3272264/
76200,1610,47.33,3,5,3,1973-01-01,Central,Fully equipped,0.22,0.16,0.45,0.22,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-tvarkingas-irengtas-su-baldais-1-3272620/
74900,1588,47.16,5,5,2,1971-01-01,Central,Fully equipped,0.19,0.27,0.13,0.08,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-tiems-kas-iesko-nedidelio-suremontuoto-1-3272256/
43000,1420,30.29,4,5,1,1974-01-01,Central,Fully equipped,0.1,0.29,0.25,0.17,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-tvarkingas-1-kambario-butas-1-3272200/
87500,1944,45.0,3,5,3,1968-01-01,Central,Fully equipped,0.16,0.4,0.18,0.45,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pasiles-g-is-pagrindu-suremontuotas-butas-parduodamas-1-3271832/
93000,1533,60.65,4,5,3,1966-01-01,Central,Fully equipped,0.55,0.28,0.16,0.2,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-naujas-pasiulymas-optimalaus-dydzio-butas-1-3271626/
89900,2039,44.09,4,5,2,1973-01-01,Central,Fully equipped,0.33,0.54,0.35,0.22,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2-kambariu-butas-dainavoje-1-3262144/
79900,888,90.0,9,10,4,1993-01-01,Central,Partial decoration,0.48,0.22,0.27,0.13,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-isskirtinis-butas-per-du-aukstus-su-miesto-1-3264470/
79900,1229,65.0,9,9,3,1993-01-01,Central,Partial decoration,0.48,0.22,0.27,0.13,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-isskirtinis-butas-per-du-aukstus-su-miesto-1-3264696/
133452,2200,60.66,9,9,3,2022-01-01,Central thermostat,Partial decoration,0.29,0.38,0.15,0.12,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-naujas-projektas-kauno-mieste-kreves-80-1-3172644/
79900,1665,48.0,1,5,2,1971-01-01,Central,Fully equipped,0.26,0.4,0.22,0.21,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-is-pagrindu-suremontuotas-butas-parduodamas-1-3265690/
60900,1384,44.0,4,5,2,1965-01-01,Central,Fully equipped,0.32,0.25,0.51,0.03,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-dvieju-kambariu-butas-dainavoje-1-3271156/
88000,2000,44.0,5,5,3,1978-01-01,Central,Fully equipped,0.28,0.35,0.07,0.03,4,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-is-pagrindu-suremontuotas-butas-parduodamas-1-3257960/
75000,2273,33.0,1,9,2,1980-01-01,Central,Fully equipped,0.44,0.22,0.29,0.13,4,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-birzelio-23-iosios-g-pasiimate-savo-kaciuka-keleta-butiniausiu-1-3270810/
50500,1292,39.09,3,5,2,1974-01-01,Central,Fully equipped,0.22,0.39,0.16,0.26,3,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-15-kambario-butas-kreves-pr-1-3270760/
44999,1781,25.27,2,5,1,1964-01-01,Central,Fully equipped,0.29,0.41,0.06,0.12,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-chemijos-g-parduodamas-1-kambario-butas-chemijos-g-1-3270694/
44999,1781,25.27,2,5,1,1964-01-01,Central,Fully equipped,0.29,0.41,0.06,0.12,5,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-chemijos-g-parduodamas-1-kambario-butas-chemijos-g-1-3267070/
74000,1225,60.4,5,5,3,1974-01-01,Central,Fully equipped,0.5,0.76,0.3,0.05,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-puikaus-isplanavimo-3-ju-kambariu-butas-1-3270642/
36500,1989,18.35,5,5,1,1968-01-01,Central,Fully equipped,0.26,0.37,0.16,0.05,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-naujai-irengtas-vieno-kambario-1-3270466/
76000,1484,51.21,4,5,2,1976-01-01,Central,Fully equipped,0.21,0.28,0.34,0.1,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-sviesus-ir-erdvus-2-kambariu-butas-dainavoje-1-3270202/
49900,1507,33.12,4,9,1,1975-01-01,Central,Fully equipped,0.27,0.15,0.35,0.04,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-1-kambario-butas-taikos-pr-1-3269836/
68000,2267,30.0,1,5,2,1979-01-01,Central,Fully equipped,0.54,0.29,0.35,0.15,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-is-pagrindu-suremontuotas-butas-parduodamas-1-3261366/
195000,2873,67.88,8,9,3,2018-01-01,Other,Fully equipped,0.34,0.2,0.16,0.09,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-puikus-butas-pramones-prospekte-1-3269608/
78000,1660,47.0,1,5,2,1966-01-01,Central,Fully equipped,0.14,0.22,0.46,0.03,11,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-patrauklioje-dainavos-vietoje-netoli-1-3269534/
62900,1284,49.0,1,9,2,1976-01-01,Central,Fully equipped,0.13,0.17,0.21,0.31,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-nepereinamu-2-kambariu-butas-blokiniame-name-1-3266212/
70900,1136,62.42,3,4,3,1959-01-01,Central,Fully equipped,0.15,0.36,0.4,0.03,1,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-tinkamas-investicijai-muriniame-name-3-1-3267912/
49900,1468,34.0,1,9,1,1974-01-01,"Central, central thermostat",Fully equipped,0.49,0.67,0.47,0.2,2,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-jaukus-vieno-kambario-butas-1-3250103/
99900,1561,64.0,6,9,4,1975-01-01,Central,Fully equipped,0.26,0.4,0.22,0.21,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-is-pagrindu-suremontuotas-butas-parduodamas-1-3265584/
63000,700,90.0,2,2,4,1971-01-01,Electric,Fully equipped,0.28,0.39,0.1,0.16,9,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-keturi-kambariai-su-holu-ir-bendru-tik-sioms-1-3268936/
20900,1253,16.68,4,4,1,1965-01-01,Central,Fully equipped,0.2,0.53,0.14,0.09,1,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-chemijos-g-norit-nebesinuomoti-o-tureti-savo-namus-1-3268832/
110000,2775,39.64,9,9,2,2021-01-01,Central thermostat,Fully equipped,0.41,0.57,0.33,0.02,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-butas-dainavos-mikrorajone-kaune-1-3268778/
71300,1584,45.0,3,5,2,1966-01-01,Central thermostat,Fully equipped,0.1,0.21,0.37,0.19,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-strategiskai-labai-patogioje-vietoje-1-3268746/
120726,2280,52.95,1,9,2,2022-01-01,Central thermostat,Partial decoration,0.46,0.25,0.21,0.22,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-life-story-namai-kuriuos-sukureme-1-3268684/
53999,1145,47.16,4,5,2,1965-01-01,Central,Fully equipped,0.26,0.14,0.46,0.12,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-1-3268434/
79999,1311,61.0,2,5,3,1971-01-01,Central,Other,0.13,0.24,0.31,0.16,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-rami-vieta-namas-toliau-nuo-gatves-daug-1-3268072/
66500,1478,45.0,3,3,2,1959-01-01,Central thermostat,Fully equipped,0.22,0.37,0.08,0.03,3,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-k-barsausko-g-labai-geroje-vietoje-parduodamas-vidinis-1-3257580/
73500,1669,44.04,2,5,2,1966-01-01,Central,Fully equipped,0.18,0.08,0.21,0.07,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-2-kambariu-butas-dainavoje-1-3235280/
110000,1222,90.0,2,3,2,1999-01-01,Gas,Fully equipped,0.26,0.66,0.28,0.23,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-dujotiekio-g-parduodamas-siuolaikiskai-irengtas-kotedzo-1-3267740/
119000,2324,51.21,8,9,3,1987-01-01,Central,Fully equipped,0.15,0.46,0.21,0.11,10,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-parduodamas-labai-tvarkingas-3-kambariu-butas-1-3267716/
69900,1159,60.31,5,5,3,1965-01-01,Central,Fully equipped,0.27,0.3,0.52,0.04,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-triju-kambariu-butas-dainavoje-1-3247873/
65000,1383,47.0,1,5,3,1972-01-01,Central,Fully equipped,0.27,0.3,0.52,0.04,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-kompaktiskas-triju-kambariu-butas-1-3267086/
85000,1385,61.35,1,5,3,1968-01-01,Central,Fully equipped,0.3,0.49,0.31,0.26,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-triju-kambariu-butas-dainavos-1-3266842/
149900,3508,42.73,4,4,2,2022-01-01,Central thermostat,Fully equipped,0.5,0.78,0.22,0.26,1,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-naujas-graziai-irengtas-2-1-3266774/
62000,1253,49.47,9,9,2,1974-01-01,Central,Fully equipped,0.11,0.23,0.2,0.28,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2-kambariu-butas-partizanu-g-1-3241256/
110000,1719,64.0,1,9,3,1975-01-01,Central,Fully equipped,0.31,0.15,0.31,0.08,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-sau-remontuotas-triju-kambariu-butas-patogi-1-3266448/
103456,2650,39.04,8,9,2,2022-01-01,Central thermostat,Partial decoration,0.46,0.25,0.21,0.22,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-life-story-namai-kuriuos-sukureme-1-3266428/
67000,1506,44.49,4,5,2,1972-01-01,Central,Fully equipped,0.25,0.05,0.18,0.24,3,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodamas-2-kambariu-butas-dainavos-rajone-1-3266050/
65000,1280,50.8,5,5,2,1969-01-01,Central,Other,0.1,0.27,0.26,0.19,12,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-brandziu-medziu-apsuptyje-dainavos-1-3265988/
59000,1341,44.0,5,5,2,1965-01-01,Central,Fully equipped,0.05,0.39,0.35,0.25,7,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-dvieju-kambariu-butas-dainavoje-1-3265840/
123380,1990,62.0,1,4,3,2022-01-01,Central thermostat,Partial decoration,0.31,0.45,0.17,0.14,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-tiesiogiai-is-vystytojo-parduodami-a-klases-1-3265810/
176491,2490,70.88,2,4,4,2022-01-01,Central thermostat,Fully equipped,0.31,0.45,0.17,0.14,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-tiesiogiai-is-statytojo-parduodami-naujos-1-3265806/
110000,1410,78.0,4,5,4,1972-01-01,Central,Fully equipped,0.31,0.45,0.17,0.14,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-is-pagrindu-suremontuotas-butas-parduodamas-1-3261364/
33000,1375,24.0,3,5,1,1972-01-01,Central,Fully equipped,0.31,0.45,0.17,0.14,6,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-v-kreves-pr-parduodamas-1-k-butas-dainavoje-v-kreves-1-3265382/
64900,2182,29.75,2,5,1,1959-01-01,Central,Fully equipped,0.28,0.44,0.22,0.03,8,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-1kamb-butas-strategiskai-1-3264038/
